ebi_exp_customers
customer_id;credit_score;country;gender;age;tenure;balance;products_number;credit_card;active_member;estimated_salary
15612633;581;Spain;Male;43;9;78022.61;1;0;1;30662.91
15571059;734;France;Female;54;3;0;1;1;0;130805.54
15697020;618;France;Male;39;2;91068.56;1;1;0;26578.69
15756804;636;France;Female;48;1;170833.46;1;1;0;110510.28
15653404;684;Spain;Female;24;9;79263.9;1;0;1;196574.48
15770405;613;France;Female;27;5;125167.74;1;1;0;199104.52
15812470;719;France;Male;61;5;0;2;0;1;29132.43
15569878;592;France;Male;37;3;96651.03;1;1;1;3232.82
15707674;515;France;Female;58;2;131852.81;1;1;0;81436.68
15733387;707;Spain;Female;53;6;109663.47;1;1;1;52110.45
15585067;634;Spain;Male;31;9;108632.48;1;1;1;179485.96
15708534;524;Spain;Female;64;5;0;1;1;0;136079.64
15577402;593;France;Male;31;9;0;2;0;1;20492.16
15724334;529;France;Male;22;5;0;1;1;0;151169.83
15636589;794;France;Female;41;7;0;2;1;1;74275.08
15693203;710;Spain;Female;75;5;0;2;1;1;9376.89
15811690;793;Germany;Male;54;2;128966.13;1;0;0;18633.4
15623521;838;Spain;Male;43;9;123105.88;2;1;0;145765.83
15646521;634;Spain;Female;36;1;0;1;1;1;143960.72
15720910;560;France;Female;66;9;0;1;1;1;15928.49
15624892;712;Germany;Male;37;7;93978.96;2;1;0;60651.77
15748327;724;Germany;Male;34;6;118235.7;2;0;0;157137.23
15662291;534;France;Female;55;8;116973.26;3;1;0;122066.5
15636999;414;France;Male;38;8;0;1;0;1;77661.12
15613140;565;France;Male;34;6;0;1;1;1;63173.64
15604497;458;Germany;Male;44;7;84386.57;1;1;0;178642.73
15621140;644;Spain;Male;37;9;0;2;1;1;96442.86
15706762;597;France;Female;41;4;145809.53;2;1;1;52319.26
15588566;778;Spain;Male;33;5;116474.28;2;1;1;32757.55
15718921;625;Spain;Male;32;7;106957.28;1;1;1;134794.02
15618816;670;Germany;Female;40;2;147171.2;1;0;1;69850.04
15578096;537;France;Male;26;7;106397.75;1;0;0;103563.23
15781530;690;France;Male;21;8;0;2;1;1;155782.89
15773972;614;France;Male;50;4;137104.47;1;1;0;127166.49
15646720;628;Spain;Female;55;7;0;3;1;0;85890.75
15744423;561;France;Male;32;5;0;2;1;0;84871.99
15794479;767;Spain;Male;77;8;149083.7;1;1;1;190146.83
15574137;687;Spain;Male;35;3;0;2;1;1;176450.19
15658449;695;France;Male;45;9;43134.65;1;0;1;77330.35
15726403;660;Germany;Male;41;1;129901.21;1;1;0;26025.6
15717898;542;Spain;Male;32;2;131945.94;1;0;1;159737.56
15584271;633;France;Male;59;5;0;1;1;1;137273.97
15758702;705;France;Female;55;8;0;2;1;1;14392.68
15761047;724;Germany;Male;31;2;160997.54;2;0;1;64831.36
15808175;557;France;Female;39;7;49572.73;1;1;0;115287.99
15627042;555;France;Female;26;7;0;2;1;0;93122.41
15593331;693;Germany;Male;25;6;146580.69;1;0;1;14633.35
15573854;727;France;Male;62;5;0;2;0;1;38652.96
15592389;684;France;Male;27;2;134603.88;1;1;1;71725.73
15661034;813;Germany;Female;29;5;106059.4;1;0;0;187976.88
15778345;749;France;Female;33;1;74385.98;1;1;0;20164.47
15645778;670;Spain;Male;42;3;81589.04;1;1;0;188227.8
15713608;850;France;Female;41;5;0;2;1;1;34827.43
15621205;578;France;Male;34;4;175111.11;1;1;1;74858.3
15658306;693;France;Male;68;4;97705.99;1;1;1;61569.07
15720893;637;Spain;Female;34;9;0;2;0;0;26057.08
15699005;710;France;Female;41;2;156067.05;1;1;1;9983.88
15722122;544;France;Female;40;7;0;1;0;1;161076.92
15651450;666;Germany;Male;31;3;123212.08;2;1;1;112157.31
15585198;715;France;Male;41;4;94267.9;1;0;1;152821.12
15804072;701;Spain;Female;42;5;0;2;0;0;24210.56
15588944;456;France;Female;63;1;165350.61;2;0;0;140758.07
15799358;516;France;Female;46;6;62212.29;1;0;1;171681.86
15718852;794;France;Male;56;9;96951.21;1;1;1;71776.76
15673907;659;France;Male;20;8;0;2;0;0;112572.02
15656707;720;Spain;Male;21;2;123200.78;1;1;1;180712.28
15682773;781;France;Female;38;3;128345.69;2;1;0;63218.85
15704466;692;France;Female;34;7;0;2;1;0;195074.62
15791102;549;Germany;Male;41;9;95020.8;3;1;1;131710.59
15711396;427;Spain;Male;40;8;0;2;1;1;82870.75
15608338;757;Spain;Female;55;9;117294.12;4;1;0;94187.47
15709604;781;France;Male;23;2;107433.48;1;1;0;173843.21
15578098;600;France;Male;31;8;0;2;1;1;121555.51
15692430;699;Germany;Male;36;2;123601.56;2;1;0;103557.85
15598331;764;France;Female;40;9;100480.53;1;1;0;124095.69
15566295;761;France;Female;33;6;138053.79;2;1;0;148779.41
15690182;635;Germany;Male;37;5;113488.68;1;1;0;95611.74
15710161;850;France;Female;34;2;0;2;1;1;171706.66
15718369;795;Germany;Female;33;9;130862.43;1;1;1;114935.21
15752344;714;Spain;Male;34;5;0;2;1;0;193040.32
15636572;760;France;Female;32;7;0;2;1;1;105969.05
15715532;687;Germany;Male;38;4;117633.28;1;0;1;88396.6
15769586;820;France;Female;49;1;0;2;1;1;119087.25
15747222;745;Spain;Female;35;8;0;2;1;1;116581.1
15684296;714;France;Male;34;5;141173.03;1;0;1;98896.06
15688713;627;Spain;Male;44;6;0;1;1;1;114469.55
15779522;736;France;Female;24;0;0;2;1;0;109355.73
15648225;652;Spain;Female;38;1;103895.31;1;0;1;159649.44
15699523;499;Germany;Female;55;4;126817.65;2;1;0;123269.71
15806918;674;France;Male;28;5;0;1;1;1;151925.25
15681509;679;Spain;Female;28;9;0;2;0;1;61761.77
15762745;648;Spain;Male;32;8;0;1;1;0;133653.38
15605113;518;France;Female;27;1;133801.49;1;1;1;143315.57
15691624;820;France;Male;33;2;132150.26;2;1;0;23067.97
15799790;763;France;Male;35;9;0;1;1;1;31372.91
15788224;669;Germany;Male;45;1;123949.75;1;0;0;110881.56
15619016;660;Germany;Male;46;5;109019.65;2;1;1;33680.56
15591130;507;Spain;Female;29;6;0;2;0;1;94780.9
